id,lat,lng,locale,displayName,displayNameAlternate,street,zipCode,city,timezone,stateProvinceCode,displayAddress
475,25.2253,55.3763,ae/en,Central unit,IKEA Central unit,Dubai Festival City,50618,Dubai,Asia/Dubai,AEAZ,"Dubai Festival City, Dubai"
477,1.5514,103.7992,my/en,Tebrau,IKEA Tebrau,"No: 33, Jalan Harmonium,","81100,","Taman Desa Tebrau, Johor Bahru,",Asia/Kuala_Lumpur,MY01,"No: 33, Jalan Harmonium,, Taman Desa Tebrau, Johor Bahru,"
477,1.5514,103.7992,my/ms,Tebrau,IKEA Tebrau,"No: 33, Jalan Harmonium,","81100,","Taman Desa Tebrau, Johor Bahru,",Asia/Kuala_Lumpur,MY01,"No: 33, Jalan Harmonium,, Taman Desa Tebrau, Johor Bahru,"
479,13.8786,100.4126,th/en,Bang Yai,IKEA Bang Yai,"109 Rattanathibet Rd,",11140,"Sao Thong Hin, Bang Yai District, Nonthaburi",Asia/Bangkok,TH11,"109 Rattanathibet Rd,, Sao Thong Hin, Bang Yai District, Nonthaburi"
479,13.8786,100.4126,th/th,บางใหญ่,อิเกีย บางใหญ่,109 ถนนรัตนาธิเบศร์ ตำบลเสาธงหิน,11140,อำเภอบางใหญ่ นนทบุรี,Asia/Bangkok,TH11,"109 ถนนรัตนาธิเบศร์ ตำบลเสาธงหิน, อำเภอบางใหญ่ นนทบุรี"
482,50.8103,4.2916,be/en,Anderlecht,IKEA Anderlecht,Chaussee De Mons 1432,1070,Anderlecht,Europe/Brussels,BEVBR,"Chaussee De Mons 1432, Anderlecht"
482,50.8103,4.2916,be/fr,Anderlecht,IKEA Anderlecht,Chaussee De Mons 1432,1070,Anderlecht,Europe/Brussels,BEVBR,"Chaussee De Mons 1432, Anderlecht"
482,50.8103,4.2916,be/nl,Anderlecht,IKEA Anderlecht,Chaussee De Mons 1432,1070,Anderlecht,Europe/Brussels,BEVBR,"Chaussee De Mons 1432, Anderlecht"
483,49.6371,5.8905,be/en,Arlon,IKEA Arlon,Rue de Grasse 100,6700,Arlon,Europe/Brussels,BEWLX,"Rue de Grasse 100, Arlon"
483,49.6371,5.8905,be/fr,Arlon,IKEA Arlon,Rue de Grasse 100,6700,Arlon,Europe/Brussels,BEWLX,"Rue de Grasse 100, Arlon"
483,49.6371,5.8905,be/nl,Arlon,IKEA Arlon,Rue de Grasse 100,6700,Arlon,Europe/Brussels,BEWLX,"Rue de Grasse 100, Arlon"
486,34.6648,135.2184,jp/ja,神戸,IKEA神戸,中央区港島中町8-7-1,650-0046,兵庫県神戸市,Asia/Tokyo,JP28,兵庫県神戸市中央区港島中町8-7-1
486,34.6648,135.2184,jp/en,Kobe,IKEA Kobe,"8-7-1 Minatojima Nakamachi, Chuo-ku",650-0046,Kobe-shi,Asia/Tokyo,JP28,"8-7-1 Minatojima Nakamachi, Chuo-ku, Kobe-shi"
487,47.82759342153324,1.9188728123597907,fr/fr,Orléans,IKEA Orléans,RUE HONORÉ DE BALZAC - ZAC DE LIMERE- RD POINT DE SOLOGNE -,45160,ARDON,Europe/Paris,FRCVL,"RUE HONORÉ DE BALZAC - ZAC DE LIMERE- RD POINT DE SOLOGNE -, ARDON"
488,47.4424,-122.2278,us/en,"Renton, WA","IKEA Renton, WA",601 SW 41st Street,98057,Renton,America/Los_Angeles,USWA,"601 SW 41st Street, Renton"
488,47.4424,-122.2278,us/es,"Renton, WA","IKEA Renton, WA",601 SW 41st Street,98057,Renton,America/Los_Angeles,USWA,"601 SW 41st Street, Renton"
489,48.1683,17.183,sk/sk,Bratislava,IKEA Bratislava,Ivanská cesta 18,821 04,Bratislava,Europe/Bratislava,SKBL,"Ivanská cesta 18, Bratislava"
491,26.1798,50.5045,bh/en,IKEA Manama,IKEA Manama,"Salmabad block 712, road 100",712,Manama,Asia/Bahrain,BH03,"Salmabad block 712, road 100, Manama"
491,26.1798,50.5045,bh/ar,ايكيا البحرين,ايكيا معرض ايكيا البحرين,سلماباد,712,Manama,Asia/Bahrain,BH03,"سلماباد, Manama"
492,51.30983,7.255747,de/de,Wuppertal,IKEA Wuppertal,Schmiedestraße 81,42279,Wuppertal,Europe/Berlin,DENW,"Schmiedestraße 81, Wuppertal"
492,51.30983,7.255747,de/en,Wuppertal,IKEA Wuppertal,Schmiedestraße 81,42279,Wuppertal,Europe/Berlin,DENW,"Schmiedestraße 81, Wuppertal"
493,50.5689576,8.4974441,de/de,Wetzlar,IKEA Wetzlar,Hermannsteiner Straße 13,35576,Wetzlar,Europe/Berlin,DEHE,"Hermannsteiner Straße 13, Wetzlar"
493,50.5689576,8.4974441,de/en,Wetzlar,IKEA Wetzlar,Hermannsteiner Straße 13,35576,Wetzlar,Europe/Berlin,DEHE,"Hermannsteiner Straße 13, Wetzlar"
494,51.21135828,6.64034903,de/de,Kaarst,IKEA Kaarst,Hans-Dietrich-Genscher-Straße 1,41564,Kaarst,Europe/Berlin,DENW,"Hans-Dietrich-Genscher-Straße 1, Kaarst"
494,51.21135828,6.64034903,de/en,Kaarst,IKEA Kaarst,Hans-Dietrich-Genscher-Straße 1,41564,Kaarst,Europe/Berlin,DENW,"Hans-Dietrich-Genscher-Straße 1, Kaarst"
496,34.6369,135.4498,jp/ja,鶴浜（大阪）,IKEA鶴浜（大阪）,大正区鶴町2-24-55,551-0023,大阪府大阪市,Asia/Tokyo,JP27,大阪府大阪市大正区鶴町2-24-55
496,34.6369,135.4498,jp/en,Tsuruhama,IKEA Tsuruhama,"2-24-55 Tsurumachi, Taisho-ku",551-0023,Osaka-shi,Asia/Tokyo,JP27,"2-24-55 Tsurumachi, Taisho-ku, Osaka-shi"
497,41.6075,-0.8916,es/es,Zaragoza,IKEA Zaragoza,"Centro Comercial Puerto Venecia, Calle Teatro Malibrán 30",50021,Zaragoza,Europe/Madrid,ESZ,"Centro Comercial Puerto Venecia, Calle Teatro Malibrán 30, Zaragoza"
497,41.6075,-0.8916,es/eu,Zaragoza,IKEA Zaragoza,"Centro Comercial Puerto Venecia, Calle Teatro Malibrán 30",50021,Zaragoza,Europe/Madrid,ESZ,"Centro Comercial Puerto Venecia, Calle Teatro Malibrán 30, Zaragoza"
497,41.6075,-0.8916,es/gl,Zaragoza,IKEA Zaragoza,"Centro Comercial Puerto Venecia, Calle Teatro Malibrán 30",50021,Zaragoza,Europe/Madrid,ESZ,"Centro Comercial Puerto Venecia, Calle Teatro Malibrán 30, Zaragoza"
497,41.6075,-0.8916,es/ca,Zaragoza,IKEA Zaragoza,"Centro Comercial Puerto Venecia, Calle Teatro Malibrán 30",50021,Zaragoza,Europe/Madrid,ESZ,"Centro Comercial Puerto Venecia, Calle Teatro Malibrán 30, Zaragoza"
497,41.6075,-0.8916,es/en,Zaragoza,IKEA Zaragoza,"Centro Comercial Puerto Venecia, Calle Teatro Malibrán 30",50021,Zaragoza,Europe/Madrid,ESZ,"Centro Comercial Puerto Venecia, Calle Teatro Malibrán 30, Zaragoza"
498,40.3696,-3.5965,es/es,Ensanche de Vallecas,IKEA Ensanche de Vallecas,"Centro Comercial La Gavia, Calle Alto del Retiro 33",28051,Madrid,Europe/Madrid,ESM,"Centro Comercial La Gavia, Calle Alto del Retiro 33, Madrid"
498,40.3696,-3.5965,es/eu,Ensanche de Vallecas,IKEA Ensanche de Vallecas,"Centro Comercial La Gavia, Calle Alto del Retiro 33",28051,Madrid,Europe/Madrid,ESM,"Centro Comercial La Gavia, Calle Alto del Retiro 33, Madrid"
498,40.3696,-3.5965,es/gl,Ensanche de Vallecas,IKEA Ensanche de Vallecas,"Centro Comercial La Gavia, Calle Alto del Retiro 33",28051,Madrid,Europe/Madrid,ESM,"Centro Comercial La Gavia, Calle Alto del Retiro 33, Madrid"
498,40.3696,-3.5965,es/ca,Ensanche de Vallecas,IKEA Ensanche de Vallecas,"Centro Comercial La Gavia, Calle Alto del Retiro 33",28051,Madrid,Europe/Madrid,ESM,"Centro Comercial La Gavia, Calle Alto del Retiro 33, Madrid"
498,40.3696,-3.5965,es/en,Ensanche de Vallecas,IKEA Ensanche de Vallecas,"CC La Gavia. C/ Alto del Retiro, 33",28051,Madrid,Europe/Madrid,ESM,"CC La Gavia. C/ Alto del Retiro, 33, Madrid"
499,41.578299,-8.4303879,pt/pt,Braga,IKEA Braga,Avenida de Lamas nº100,4700-068,Braga,Europe/Lisbon,PT03,"Avenida de Lamas nº100, Braga"
499,41.578299,-8.4303879,pt/en,Braga,IKEA Braga,Avenida de Lamas nº100,4700-068,Braga,Europe/Lisbon,PT03,"Avenida de Lamas nº100, Braga"
500,44.4078,26.2064,ro/ro,Pallady,IKEA Pallady,"Bd. Theodor Pallady nr. 57, Sector 3",032266,București,Europe/Bucharest,ROB,"Bd. Theodor Pallady nr. 57, Sector 3, București"
501,17.4381,78.3747,in/en,Hyderabad,IKEA Hyderabad,"Raidurg, Serilingampally, Mandal, Survey no. 83/1, Plot No.25, 26, Part 29 Panmaqtha, Rangareddy, Hyderabad",500032,Hyderabad,Asia/Kolkata,INTL,"Raidurg, Serilingampally, Mandal, Survey no. 83/1, Plot No.25, 26, Part 29 Panmaqtha, Rangareddy, Hyderabad, Hyderabad"
502,43.3483,-8.4228,es/es,A Coruña,IKEA A Coruña,Carretera Baños de Arteixo 45 A Grela,15008,A Coruña,Europe/Madrid,ESC,"Carretera Baños de Arteixo 45 A Grela, A Coruña"
502,43.3483,-8.4228,es/eu,A Coruña,IKEA A Coruña,Carretera Baños de Arteixo 45 A Grela,15008,A Coruña,Europe/Madrid,ESC,"Carretera Baños de Arteixo 45 A Grela, A Coruña"
502,43.3483,-8.4228,es/gl,A Coruña,IKEA A Coruña,Carretera Baños de Arteixo 45 A Grela,15008,A Coruña,Europe/Madrid,ESC,"Carretera Baños de Arteixo 45 A Grela, A Coruña"
502,43.3483,-8.4228,es/ca,A Coruña,IKEA A Coruña,Carretera Baños de Arteixo 45 A Grela,15008,A Coruña,Europe/Madrid,ESC,"Carretera Baños de Arteixo 45 A Grela, A Coruña"
502,43.3483,-8.4228,es/en,A Coruña,IKEA A Coruña,Carretera Baños de Arteixo 45 A Grela,15008,A CORUNA,Europe/Madrid,ESC,"Carretera Baños de Arteixo 45 A Grela, A CORUNA"
505,24.3709,46.5125,sa/ar,Central unit,ايكيا معرض Central unit,"5301 Istanbul, Al Mishal 7913",14325,Riyadh,Asia/Riyadh,SA02,"5301 Istanbul, Al Mishal 7913, Riyadh"
505,24.3709,46.5125,sa/en,Central unit,IKEA Central unit store,"5301 Istanbul, Al Mishal 7913",14325,Riyadh,Asia/Riyadh,SA02,"5301 Istanbul, Al Mishal 7913, Riyadh"
507,47.4113818,19.1600391,hu/hu,Soroksári IKEA,Soroksári IKEA,Bevásárló utca 4,1238,Budapest,Europe/Budapest,HUBU,"Bevásárló utca 4, Budapest"
508,35.190467433784825,-89.79864078863858,us/en,"Memphis, TN","IKEA Memphis, TN",7900 IKEA Way,38016,Cordova,America/Chicago,USTN,"7900 IKEA Way, Cordova"
508,35.190467433784825,-89.79864078863858,us/es,"Memphis, TN","IKEA Memphis, TN",7900 IKEA Way,38016,Cordova,America/Chicago,USTN,"7900 IKEA Way, Cordova"
509,35.176,137.0758,jp/ja,長久手,IKEA長久手,神門前502,480-1332,愛知県長久手市,Asia/Tokyo,JP23,愛知県長久手市神門前502
509,35.176,137.0758,jp/en,Nagakute,IKEA Nagakute,Jinmonmae 502,480-1332,Nagakute-shi,Asia/Tokyo,JP23,"Jinmonmae 502, Nagakute-shi"
511,40.1507,-82.9671,us/es,"Columbus, OH","IKEA Columbus, OH",1900 IKEA Way,43240,Columbus,America/New_York,USOH,"1900 IKEA Way, Columbus"
511,40.1507,-82.9671,us/en,"Columbus, OH","IKEA Columbus, OH",1900 IKEA Way,43240,Columbus,America/New_York,USOH,"1900 IKEA Way, Columbus"
513,,,eg/ar,HSU EG,ايكيا HSU EG,,,,Africa/Cairo,,", "
513,,,eg/en,HSU EG,IKEA HSU EG,,,,Africa/Cairo,,", "
515,1.3741,103.9325,sg/en,HSU SG,IKEA HSU SG,,,,Asia/Singapore,,", "
517,53.3231,-6.3209,ie/en,HSU IE,IKEA HSU IE,"IKEA, Saint Margeret's drive Road",D11 FW18,Dublin 11,Europe/Dublin,,"IKEA, Saint Margeret's drive Road, Dublin 11"
518,43.7057453324836,7.195417710302401,fr/fr,Nice St. Isidore,IKEA Nice St. Isidore,20 Rue ALain Mimoun,06200,NICE,Europe/Paris,FRPAC,"20 Rue ALain Mimoun, NICE"
519,53.4071,-1.4108,gb/en,Sheffield,IKEA Sheffield,Sheffield Road,S9 2YL,Tinsley,Europe/London,GBSHF,"Sheffield Road, Tinsley"
520,52.1688305,11.611555,de/de,Magdeburg,IKEA Magdeburg,Ebendorfer Chaussee 70,39128,Magdeburg,Europe/Berlin,DEST,"Ebendorfer Chaussee 70, Magdeburg"
520,52.1688305,11.611555,de/en,Magdeburg,IKEA Magdeburg,Ebendorfer Chaussee 70,39128,Magdeburg,Europe/Berlin,DEST,"Ebendorfer Chaussee 70, Magdeburg"
522,37.6303,126.8632,kr/ko,고양점,IKEA 고양점,덕양구 권율대로 420,10551,고양시,Asia/Seoul,KR41,고양시 덕양구 권율대로 420
522,37.6303,126.8632,kr/en,Goyang,IKEA Goyang,"420, Gwonyul-daero, Deogyang-gu",10551,Goyang-si,Asia/Seoul,KR41,"420, Gwonyul-daero, Deogyang-gu, Goyang-si"
523,31.8382,34.6644,il/he,נמל תל אביב,איקאה נמל תל אביב,התערוכה 3,4250401,תל אביב,Asia/Jerusalem,,"התערוכה 3, תל אביב"
527,50.871,4.2933,be/en,HSU BE,IKEA HSU BE,Weiveldlaan 19,1930,Zaventem,Europe/Brussels,,"Weiveldlaan 19, Zaventem"
527,50.871,4.2933,be/fr,HSU BE,IKEA HSU BE,Weiveldlaan 19,1930,Zaventem,Europe/Brussels,,"Weiveldlaan 19, Zaventem"
527,50.871,4.2933,be/nl,HSU BE,IKEA HSU BE,Weiveldlaan 19,1930,Zaventem,Europe/Brussels,,"Weiveldlaan 19, Zaventem"
528,46.06519951526625,14.53855667471318,si/sl,IKEA Ljubljana,IKEA Ljubljana,Švedska ulica 6,1000,Ljubljana,Europe/Ljubljana,,"Švedska ulica 6, Ljubljana"
529,44.713,-63.5575,ca/en,Halifax,IKEA Halifax,645 Cutler Ave,B3B 0M2,Dartmouth,America/Halifax,CANS,"645 Cutler Ave, Dartmouth"
529,44.713,-63.5575,ca/fr,Halifax,IKEA Halifax,645 Cutler Ave,B3B 0M2,Dartmouth,America/Halifax,CANS,"645 Cutler Ave, Dartmouth"
531,31.2246,34.8224,il/he,באר שבע,איקאה באר שבע,הירדן 24,4250401,באר שבע,Asia/Jerusalem,ILM,"הירדן 24, באר שבע"
533,45.8059,16.2378,hr/hr,HSU HR,Robna kuća IKEA HSU HR,Ulica Alfreda Nobela 2,10361,Sesvete Kraljevec Sop,Europe/Zagreb,HR21,"Ulica Alfreda Nobela 2, Sesvete Kraljevec Sop"
534,44.718,20.5522,rs/sr,HSU RS,IKEA HSU RS,Astrid Lindgren 11,11231,Belgrade,Europe/Belgrade,,"Astrid Lindgren 11, Belgrade"
535,32.69077384364501,-97.02271283477994,us/es,"Grand Prairie, TX","IKEA Grand Prairie, TX",1000 IKEA Way,75052,Grand Prairie,America/Chicago,USTX,"1000 IKEA Way, Grand Prairie"
535,32.69077384364501,-97.02271283477994,us/en,"Grand Prairie, TX","IKEA Grand Prairie, TX",1000 IKEA Way,75052,Grand Prairie,America/Chicago,USTX,"1000 IKEA Way, Grand Prairie"
536,39.9537,-86.0059,us/es,"Fishers, IN","IKEA Fishers, IN",11400 IKEA Way,46037,Fishers,America/Indiana/Indianapolis,USIN,"11400 IKEA Way, Fishers"
536,39.9537,-86.0059,us/en,"Fishers, IN","IKEA Fishers, IN",11400 IKEA Way,46037,Fishers,America/Indiana/Indianapolis,USIN,"11400 IKEA Way, Fishers"
537,30.2366,-81.5185,us/en,"Jacksonville, FL","IKEA Jacksonville, FL",7801 Gate Parkway,32256,Jacksonville,America/New_York,USFL,"7801 Gate Parkway, Jacksonville"
537,30.2366,-81.5185,us/es,"Jacksonville, FL","IKEA Jacksonville, FL",7801 Gate Parkway,32256,Jacksonville,America/New_York,USFL,"7801 Gate Parkway, Jacksonville"
539,37.4242,126.8832,kr/ko,HSU KR,IKEA HSU KR,"17, Iljik-ro",14352,Gwangmyeong,Asia/Seoul,KR41,"Gwangmyeong 17, Iljik-ro"
539,37.4242,126.8832,kr/en,HSU KR,IKEA HSU KR,"17, Iljik-ro",14352,Gwangmyeong,Asia/Seoul,KR41,"17, Iljik-ro, Gwangmyeong"
540,,,my/en,HSU MY,IKEA HSU MY,,,,Asia/Kuala_Lumpur,,", "
540,,,my/ms,HSU MY,IKEA HSU MY,,,,Asia/Kuala_Lumpur,,", "
541,,,th/en,HSU TH,IKEA HSU TH,,,,Asia/Bangkok,,", "
541,,,th/th,HSU TH,อิเกีย HSU TH,,,,Asia/Bangkok,,", "
542,,,ma/fr,HSU MA,IKEA HSU MA,,,,Africa/Casablanca,,", "
542,,,ma/en,HSU MA,IKEA HSU MA,,,,Africa/Casablanca,,", "
542,,,ma/ar,HSU MA,ايكيا HSU MA,,,,Africa/Casablanca,,", "
543,,,jo/en,HSU JO,IKEA HSU JO,,,,Asia/Amman,,", "
543,,,jo/ar,HSU JO,ايكيا HSU JO,,,,Asia/Amman,,", "
545,19.0814,73.0174,in/en,Navi Mumbai,IKEA Navi Mumbai,"Turbhe MIDC, Turbhe Navi Mumbai Maharashtra",400705,Navi Mumbai,Asia/Kolkata,INMH,"Turbhe MIDC, Turbhe Navi Mumbai Maharashtra, Navi Mumbai"
546,40.5478,-3.6183,es/es,HSU ES,IKEA HSU ES,"Avenida Matapiñonera, 9",28703,San Sebastian de los Reyes - Madrid,Europe/Madrid,ESM,"Avenida Matapiñonera, 9, San Sebastian de los Reyes - Madrid"
546,40.5478,-3.6183,es/eu,HSU ES,IKEA HSU ES,"Avenida Matapiñonera, 9",28703,San Sebastian de los Reyes - Madrid,Europe/Madrid,ESM,"Avenida Matapiñonera, 9, San Sebastian de los Reyes - Madrid"
546,40.5478,-3.6183,es/gl,HSU ES,IKEA HSU ES,"Avenida Matapiñonera, 9",28703,San Sebastian de los Reyes - Madrid,Europe/Madrid,ESM,"Avenida Matapiñonera, 9, San Sebastian de los Reyes - Madrid"
546,40.5478,-3.6183,es/ca,HSU ES,IKEA HSU ES,"Avenida Matapiñonera, 9",28703,San Sebastian de los Reyes - Madrid,Europe/Madrid,ESM,"Avenida Matapiñonera, 9, San Sebastian de los Reyes - Madrid"
546,40.5478,-3.6183,es/en,HSU ES,IKEA HSU ES,"Avenida Matapiñonera, 9",28703,San Sebastian de los Reyes - Madrid,Europe/Madrid,ESM,"Avenida Matapiñonera, 9, San Sebastian de los Reyes - Madrid"
548,50.7068,-3.4775,gb/en,Exeter,IKEA Exeter,"1 IKEA WAY, off Newcourt Way",EX2 7RX,Exeter,Europe/London,GBDEV,"1 IKEA WAY, off Newcourt Way, Exeter"
551,49.00488474,8.44202492,de/de,Karlsruhe,IKEA Karlsruhe,Durlacher Allee 97,76137,Karlsruhe,Europe/Berlin,DEBW,"Durlacher Allee 97, Karlsruhe"
551,49.00488474,8.44202492,de/en,Karlsruhe,IKEA Karlsruhe,Durlacher Allee 97,76137,Karlsruhe,Europe/Berlin,DEBW,"Durlacher Allee 97, Karlsruhe"
554,25.028617256033478,55.10631639243753,ae/ar,جبل علي,ايكيا جبل علي,ايكيا جبل علي,1811,Dubai,Asia/Dubai,,"ايكيا جبل علي, Dubai"
554,25.028617256033478,55.10631639243753,ae/en,Dubai Jebel Ali,IKEA Dubai Jebel Ali,"IKEA Jebel Ali, Festival Plaza Mall",1811,Dubai,Asia/Dubai,AEDU,"IKEA Jebel Ali, Festival Plaza Mall, Dubai"
555,-33.922,151.1654,au/en,HSU AU,IKEA HSU AU,630-726 Princes Highway,2044,"Tempe, Sydney",Australia/Sydney,AUNS,"630-726 Princes Highway, Tempe, Sydney"
556,-31.8965,115.803,au/en,Perth,IKEA Perth,"6 SUNRAY DRIVE, INNALOO",6018,PERTH,Australia/Perth,AUWA,"6 SUNRAY DRIVE, INNALOO, PERTH"
557,-34.9343,138.538,au/en,Adelaide,IKEA Adelaide,397 SIR DONALD BRADMAN DR,5950,ADELAIDE AIRPORT,Australia/Adelaide,AUSA,"397 SIR DONALD BRADMAN DR, ADELAIDE AIRPORT"
559,46.776551,-71.349492,ca/en,Quebec City,IKEA Quebec City,3400 Avenue Blaise Pascal,G1X 0E4,Quebec City,America/Montreal,CAQC,"3400 Avenue Blaise Pascal, Quebec City"
559,46.776551,-71.349492,ca/fr,Québec,IKEA Québec,3400 Avenue Blaise Pascal,G1X 0E4,Québec,America/Montreal,CAQC,"3400 Avenue Blaise Pascal, Québec"
560,42.9079,-87.9387,us/en,"Oak Creek, WI","IKEA Oak Creek, WI",7500 S IKEA Way,53154,Oak Creek,America/Chicago,USWI,"7500 S IKEA Way, Oak Creek"
560,42.9079,-87.9387,us/es,"Oak Creek, WI","IKEA Oak Creek, WI",7500 S IKEA Way,53154,Oak Creek,America/Chicago,USWI,"7500 S IKEA Way, Oak Creek"
561,29.3697,47.9783,kw/ar,Central unit Kuwait city,ايكيا Central unit Kuwait city,"The Avenues Mall, Al Rai, Block 1",13037,Kuwait,Asia/Kuwait,KWKU,"The Avenues Mall, Al Rai, Block 1, Kuwait"
561,29.3697,47.9783,kw/en,Central unit Kuwait city,IKEA Central unit Kuwait city,"The Avenues Mall, Al Rai, Block 1",13037,Kuwait,Asia/Kuwait,KWKU,"The Avenues Mall, Al Rai, Block 1, Kuwait"
562,45.718609733846,4.881498981564166,fr/fr,Lyon - Grand Parilly,IKEA Lyon - Grand Parilly,9 rue Simone VEIL,69200,VENISSIEUX,Europe/Paris,FRARA,"9 rue Simone VEIL, VENISSIEUX"
563,35.6818,139.9917,jp/ja,HSU JP,IKEA HSU JP,"5th floor, 2-3-30 Hama-cho",273-0012,Funabashi-shi,Asia/Tokyo,JP12,"Funabashi-shi5th floor, 2-3-30 Hama-cho"
563,35.6818,139.9917,jp/en,HSU JP,IKEA HSU JP,"5th floor, 2-3-30 Hama-cho",273-0012,Funabashi-shi,Asia/Tokyo,JP12,"5th floor, 2-3-30 Hama-cho, Funabashi-shi"
564,52.1331,20.8958,pl/pl,HSU PL,IKEA HSU PL,"Janki, Plac Szwedzki 3",05-090,Raszyn,Europe/Warsaw,,"Janki, Plac Szwedzki 3, Raszyn"
566,5.23378,100.44012,my/en,Batu Kawan,IKEA Batu Kawan,"752, Persiaran Cassia Barat 8",14110,Penang,Asia/Kuala_Lumpur,,"752, Persiaran Cassia Barat 8, Penang"
566,5.23378,100.44012,my/ms,Batu Kawan,IKEA Batu Kawan,"752, Persiaran Cassia Barat 8",14110,Penang,Asia/Kuala_Lumpur,,"752, Persiaran Cassia Barat 8, Penang"
567,51.4897,0.015,gb/en,Greenwich,IKEA Greenwich,55-57 Bugsby's Way,SE10 0QJ,"London, Greenwich",Europe/London,GBLND,"55-57 Bugsby's Way, London, Greenwich"
569,36.8763,-76.2014,us/en,"Norfolk, VA","IKEA Norfolk, VA",1500 IKEA Way,23502,Norfolk,America/New_York,USVA,"1500 IKEA Way, Norfolk"
569,36.8763,-76.2014,us/es,"Norfolk, VA","IKEA Norfolk, VA",1500 IKEA Way,23502,Norfolk,America/New_York,USVA,"1500 IKEA Way, Norfolk"
570,29.5667,-98.3381,us/es,"Live Oak, TX","IKEA Live Oak, TX",1000 IKEA RBFCU Parkway,78233,Live Oak,America/Chicago,USTX,"1000 IKEA RBFCU Parkway, Live Oak"
570,29.5667,-98.3381,us/en,"Live Oak, TX","IKEA Live Oak, TX",1000 IKEA RBFCU Parkway,78233,Live Oak,America/Chicago,USTX,"1000 IKEA RBFCU Parkway, Live Oak"
578,13.049158597363835,77.49908561411297,in/en,"Nagasandra, Bengaluru","IKEA Nagasandra, Bengaluru","Nelamangala - Majestic Service Rd, Manjunatha Nagar, Nagasandra",560073,Bangalore,Asia/Kolkata,INKA,"Nelamangala - Majestic Service Rd, Manjunatha Nagar, Nagasandra, Bangalore"
579,18.7988,73.7865,in/en,HSU IN,IKEA HSU IN,Indospace Industrial Park,410501,Pune,Asia/Kolkata,INMH,"Indospace Industrial Park, Pune"
582,37.223,127.1159,kr/ko,기흥점,IKEA 기흥점,기흥구 신고매로 62,17086,용인시,Asia/Seoul,KR41,용인시 기흥구 신고매로 62
582,37.223,127.1159,kr/en,Giheung,IKEA Giheung,"62 Singomae-ro, Giheung-gu",17086,"Yongin-si, Gyeonggi-do",Asia/Seoul,KR41,"62 Singomae-ro, Giheung-gu, Yongin-si, Gyeonggi-do"
583,53.407522,14.514004,pl/pl,Szczecin,IKEA Szczecin,ul. Białowieska 2,71-010,Szczecin,Europe/Warsaw,PLZP,"ul. Białowieska 2, Szczecin"
586,,,bh/ar,HSU BH,ايكيا معرض HSU BH,,,,Asia/Bahrain,,", "
586,,,bh/en,HSU BH,IKEA HSU BH store,,,,Asia/Bahrain,,", "
587,48.1956,16.3381,at/de,Wien Westbahnhof,IKEA Wien Westbahnhof,Europaplatz 1,1150,Wien,Europe/Vienna,AT9,"Europaplatz 1, Wien"
587,48.1956,16.3381,at/en,Wien Westbahnhof,IKEA Wien Westbahnhof,Europaplatz 1,1150,Wien,Europe/Vienna,AT9,"Europaplatz 1, Wien"
588,50.4856,30.8259,ua/uk,Central unit UA,IKEA Central unit UA,"TOB NP LOGISTIK, OBIZDNA DOROGA,68",07400,BROVARY,Europe/Kiev,UA32,"TOB NP LOGISTIK, OBIZDNA DOROGA,68, BROVARY"
589,57.6059,12.0468,se/sv,Göteborg Kållered,IKEA Göteborg Kållered,Ekenleden 4-6,42836,Kållered,Europe/Stockholm,,"Ekenleden 4-6, Kållered"
589,57.6059,12.0468,se/en,Göteborg Kållered,IKEA Göteborg Kållered,Ekenleden 4-6,42836,Kållered,Europe/Stockholm,,"Ekenleden 4-6, Kållered"
590,14.5321,120.9826,ph/en,Pasay City,IKEA Pasay City,"Marina Way, Mall of Asia Complex",1300,"Pasay City, Metro Manila",Asia/Manila,,"Marina Way, Mall of Asia Complex, Pasay City, Metro Manila"
594,-33.4008,-70.5755,cl/es,IKEA Open Kennedy,IKEA Open Kennedy,Avenida Presidente Kennedy #5601,7560356,Las Condes - Santiago,America/Santiago,,"Avenida Presidente Kennedy #5601, Las Condes - Santiago"
595,18.3941,-66.1477,us/en,"Bayamón, PR (PR)","IKEA Bayamón, PR (PR)",Av. Aguas Buenas,00959,Bayamon,America/Puerto_Rico,USPR,"Av. Aguas Buenas, Bayamon"
595,18.3941,-66.1477,us/es,"PR, Bayamón (PR)","IKEA PR, Bayamón (PR)",Av. Aguas Buenas,00959,Bayamon,America/Puerto_Rico,USPR,"Av. Aguas Buenas, Bayamon"
597,23.5899,58.4091,om/ar,مسقط,ايكيا مسقط,الخوير الجنوبية، بوشر,136,مسقط,Asia/Muscat,,"الخوير الجنوبية، بوشر, مسقط"
597,23.5899,58.4091,om/en,Muscat,IKEA Muscat,"South Al Khuwair, Bousher",136,Muscat,Asia/Muscat,,"South Al Khuwair, Bousher, Muscat"
602,35.1905,129.2101,kr/ko,동부산점,IKEA 동부산점,기장읍 동부산관광3로 17,46084,부산광역시 기장군,Asia/Seoul,KR26,부산광역시 기장군 기장읍 동부산관광3로 17
602,35.1905,129.2101,kr/en,Dongbusan,IKEA Dongbusan,17 Dongbusangwangwang 3-ro,46084,"Gijang-gun, Busan",Asia/Seoul,KR26,"17 Dongbusangwangwang 3-ro, Gijang-gun, Busan"
